agency_cd	site_no	station_nm	dd_nu	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	11452600	CACHE C INFLOW TO SETTLING BASIN NR YOLO CA	07	63680	2015-05-12 10:15:00	PDT	Ssn		2015-06-06 21:44:04
USGS	11452600	CACHE C INFLOW TO SETTLING BASIN NR YOLO CA	08	00065	2015-06-10 10:15:00	PDT	Ssn		2015-06-10 13:34:04
USGS	11452800	CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD	01	00065	2015-02-12 23:00:00	PST	Ssn		2015-06-06 21:44:04
USGS	11452800	CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD	02	00060	2015-02-12 23:00:00	PST	Ssn		2015-06-06 21:44:04
USGS	11452800	CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD	03	00010	2015-05-12 11:15:00	PDT	Ssn		2015-06-06 21:44:04
USGS	11452800	CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD	06	63680	2015-05-12 11:30:00	PDT	Ssn		2015-06-06 21:44:04
USGS	11453000	YOLO BYPASS NR WOODLAND CA	02	00060	2015-06-08 09:30:00	PDT	56		2015-06-09 23:35:03
USGS	11453000	YOLO BYPASS NR WOODLAND CA	05	00065	2015-06-10 10:30:00	PDT	9.83		2015-06-10 13:49:03
USGS	11453500	PUTAH C NR GUENOC CA	02	00060	2015-06-10 10:30:00	PDT	3.3		2015-06-10 13:41:03
USGS	11453500	PUTAH C NR GUENOC CA	05	00065	2015-06-10 10:30:00	PDT	4.24		2015-06-10 13:41:03
USGS	11454000	PUTAH C NR WINTERS CA	02	00060	2015-06-10 10:00:00	PDT	679		2015-06-10 13:19:03
USGS	11454000	PUTAH C NR WINTERS CA	03	00065	2015-06-10 10:00:00	PDT	8.43		2015-06-10 13:19:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	02	00010	2015-06-10 09:00:00	PST	24.5		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	03	00095	2015-06-10 09:00:00	PST	295		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	04	00400	2015-06-10 09:00:00	PST	7.6		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	05	32295	2015-06-10 09:00:00	PST	23.8		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	06	63680	2015-06-10 09:00:00	PST	51		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	07	32315	2015-06-10 09:00:00	PST	1.03		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	09	00300	2015-06-10 09:00:00	PST	6.5		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	10	00301	2015-06-10 09:00:00	PST	78		2015-06-10 13:11:03
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	11	99133	2015-06-10 09:00:00	PST	0.32		2015-06-10 13:11:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	01	99133	2015-06-10 09:30:00	PST	0.33		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	02	00010	2015-06-10 09:30:00	PST	23.2		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	03	00095	2015-06-10 09:30:00	PST	260		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	04	00400	2015-06-10 09:30:00	PST	7.6		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	05	32295	2015-06-10 09:30:00	PST	34.6		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	06	32315	2015-06-10 09:30:00	PST	1.24		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	08	00300	2015-06-10 09:30:00	PST	6.7		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	09	00301	2015-06-10 09:30:00	PST	79		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	10	63680	2015-06-10 09:30:00	PST	48		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	11	72147	2015-06-10 09:30:00	PST	1.51		2015-06-10 13:47:03
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	12	70969	2015-06-10 09:30:00	PST	13.4		2015-06-10 13:47:03
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	05	00060	2015-06-10 09:45:00	PST	413		2015-06-10 13:49:03
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	11	00065	2015-06-10 09:45:00	PST	5.12		2015-06-10 13:49:03
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	12	00055	2015-06-10 09:45:00	PST	0.158		2015-06-10 13:49:03
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	15	72137	2015-06-08 12:00:00	PST	1000		2015-06-10 11:08:05
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	17	63680	2015-06-10 09:45:00	PST	5.7		2015-06-10 13:49:03
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	19	99409	2015-06-10 09:45:00	PST	11.3		2015-06-10 13:49:03
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	22	00300	2015-06-10 09:45:00	PST	6.9		2015-06-10 13:49:03
USGS	11455268	ULATIS C NR ELMIRA CA	01	00010	2014-10-14 08:30:00	PST	17.9		2015-06-06 22:08:03
USGS	11455268	ULATIS C NR ELMIRA CA	02	00095	2014-10-14 08:30:00	PST	737		2015-06-06 22:08:03
USGS	11455268	ULATIS C NR ELMIRA CA	04	63680	2014-10-12 02:30:00	PST	875		2015-06-06 22:08:03
USGS	11455280	CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA	01	00010	2014-10-14 11:00:00	PST	19.4		2015-06-06 22:13:03
USGS	11455280	CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA	02	00095	2014-10-14 11:00:00	PST	189		2015-06-06 22:13:03
USGS	11455280	CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA	04	63680	2014-10-14 11:00:00	PST	1.5		2015-06-06 22:13:03
USGS	11455280	CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA	09	99409	2013-09-12 02:00:00	PST	27		2015-06-06 22:13:03
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	01	00060	2015-06-10 09:45:00	PST	-11800		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	02	00065	2015-06-10 09:45:00	PST	22.68		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	03	00055	2015-06-10 09:45:00	PST	-1.66		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	04	72137	2015-06-08 12:00:00	PST	-627		2015-06-10 11:08:05
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	20	63680	2015-06-10 09:45:00	PST	503		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	22	99409	2015-06-10 09:45:00	PST	453		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	24	00300	2015-06-10 09:45:00	PST	7.5		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	57	99133	2015-01-20 20:30:00	PST	0.77		2015-06-06 22:18:04
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	58	00010	2015-06-10 09:30:00	PST	22.9		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	59	00095	2015-06-10 09:30:00	PST	195		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	60	00400	2015-06-10 09:30:00	PST	7.4		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	61	32295	2015-06-10 09:30:00	PST	20.4		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	62	63680	2015-06-10 09:30:00	PST	12		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	63	32316	2015-06-10 09:30:00	PST	0.6		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	65	00300	2015-06-10 09:30:00	PST	7.3		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	66	00301	2015-06-10 09:30:00	PST	85		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	67	72147	2015-06-10 09:30:00	PST	1.34		2015-06-10 13:51:02
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	69	32295	2013-07-08 09:00:00	PST	13.3		2015-06-06 22:18:04
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	02	00065	2015-06-10 08:45:00	PST	23.27		2015-06-10 12:51:03
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	03	00055	2015-06-10 08:45:00	PST	-1.57		2015-06-10 12:51:03
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	04	00060	2015-06-10 08:45:00	PST	-23700		2015-06-10 12:51:03
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	05	72137	2014-10-02 04:00:00	PST	347		2015-06-06 22:22:04
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	18	63680	2015-06-10 08:45:00	PST	12.8		2015-06-10 12:51:03
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	20	63680	2015-06-10 08:45:00	PST	11.9		2015-06-10 12:51:03
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	24	99409	2015-06-10 08:45:00	PST	***		2015-06-10 12:51:03
USGS	11455350	CACHE SLOUGH A RYER ISLAND	09	00060	2015-06-10 09:45:00	PST	-68700		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	11	00065	2015-06-10 09:45:00	PST	5.27		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	12	00055	2015-06-10 09:45:00	PST	-1.943		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	15	72137	2015-06-08 12:00:00	PST	1050		2015-06-10 11:08:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	22	63680	2015-06-10 09:45:00	PST	10.6		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	28	00010	2015-06-10 09:45:00	PST	23.1		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	29	00095	2015-06-10 09:45:00	PST	191		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	30	00400	2015-06-10 09:45:00	PST	7.4		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	31	32295	2015-06-10 09:45:00	PST	16.9		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	32	63680	2015-06-10 09:45:00	PST	12		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	33	32283	2015-06-10 09:45:00	PST	0.4		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	35	00300	2015-06-10 09:45:00	PST	7.3		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	36	99133	2015-02-04 11:45:00	PST	0.71		2015-06-09 20:26:03
USGS	11455350	CACHE SLOUGH A RYER ISLAND	38	99409	2015-06-10 09:45:00	PST	16.5		2015-06-10 13:54:05
USGS	11455350	CACHE SLOUGH A RYER ISLAND	39	00300	2015-06-10 09:45:00	PST	7.4		2015-06-10 13:54:05
USGS	11455420	SACRAMENTO R A RIO VISTA CA	05	00060	2015-06-10 09:45:00	PST	-88300		2015-06-10 13:58:03
USGS	11455420	SACRAMENTO R A RIO VISTA CA	06	72137	2015-06-08 12:00:00	PST	4610		2015-06-10 11:08:05
USGS	11455420	SACRAMENTO R A RIO VISTA CA	09	99409	2015-06-10 09:45:00	PST	21.0		2015-06-10 13:58:03
USGS	11455420	SACRAMENTO R A RIO VISTA CA	11	00065	2015-06-10 09:45:00	PST	5.77		2015-06-10 13:58:03
USGS	11455420	SACRAMENTO R A RIO VISTA CA	12	00055	2015-06-10 09:45:00	PST	-1.403		2015-06-10 13:58:03
USGS	11455420	SACRAMENTO R A RIO VISTA CA	35	63680	2015-06-10 09:45:00	PST	12.7		2015-06-10 13:58:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	01	00065	2015-06-10 09:45:00	PST	5.79		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	02	00055	2015-06-10 09:45:00	PST	-1.25		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	24	00010	2015-06-10 08:45:00	PST	21.2		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	25	00095	2015-06-10 08:45:00	PST	2930		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	26	00400	2015-06-10 08:45:00	PST	7.8		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	27	32295	2015-06-10 08:45:00	PST	16.2		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	28	63680	2015-06-10 08:45:00	PST	34		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	29	32283	2015-06-10 08:45:00	PST	0.4		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	58	00300	2015-06-10 08:45:00	PST	8.3		2015-06-10 14:00:03
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	59	99133	2015-06-10 08:45:00	PST	0.69		2015-06-10 14:00:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	03	00095	2015-04-09 07:00:00	PST	22600		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	04	00095	2015-04-01 00:00:00	PST	26700		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	05	00010	2015-04-01 00:00:00	PST	17.8		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	06	00010	2015-04-01 00:00:00	PST	17.8		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	07	80154	2015-01-08 09:15:00	PST	41		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	08	80154	2015-01-08 09:30:00	PST	52		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	09	63680	2015-01-08 09:15:00	PST	23.0		2015-06-06 22:40:03
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	15	00301	2015-01-08 09:30:00	PST	90		2015-06-06 22:40:03
USGS	11455820	CARQUINEZ STRAIT A CARQUINEZ BR NR CROCKETT CA	02	00095	2015-04-08 11:15:00	PST	25000		2015-06-06 22:50:07
USGS	11455820	CARQUINEZ STRAIT A CARQUINEZ BR NR CROCKETT CA	03	00010	2015-04-08 00:00:00	PST	16.1		2015-06-06 22:50:07
USGS	11455820	CARQUINEZ STRAIT A CARQUINEZ BR NR CROCKETT CA	06	00095	2015-04-08 11:15:00	PST	24900		2015-06-06 22:50:07
USGS	11455820	CARQUINEZ STRAIT A CARQUINEZ BR NR CROCKETT CA	07	00010	2015-04-08 00:00:00	PST	16.1		2015-06-06 22:50:07
USGS	11456000	NAPA R NR ST HELENA CA	02	00060	2015-06-10 10:30:00	PDT	2.0		2015-06-10 13:37:03
USGS	11456000	NAPA R NR ST HELENA CA	05	00065	2015-06-10 10:30:00	PDT	1.18		2015-06-10 13:37:03
USGS	11458000	NAPA R NR NAPA CA	02	00060	2015-06-10 10:00:00	PDT	9.5		2015-06-10 13:17:04
USGS	11458000	NAPA R NR NAPA CA	06	00065	2015-06-10 10:00:00	PDT	5.01		2015-06-10 13:17:04
USGS	11458433	SONOMA CREEK A KENWOOD CA	01	00065	2015-06-10 10:00:00	PDT	3.95		2015-06-10 13:11:03
USGS	11458433	SONOMA CREEK A KENWOOD CA	02	00060	2015-06-10 10:00:00	PDT	0.19		2015-06-10 13:11:03
USGS	11458433	SONOMA CREEK A KENWOOD CA	03	00010	2015-06-10 10:00:00	PDT	17.3		2015-06-10 13:11:03
USGS	11458433	SONOMA CREEK A KENWOOD CA	04	00095	2015-06-10 10:00:00	PDT	360		2015-06-10 13:11:03
USGS	11458500	SONOMA C A AGUA CALIENTE CA	01	00060	2015-06-10 10:45:00	PDT	3.1		2015-06-10 13:49:03
USGS	11458500	SONOMA C A AGUA CALIENTE CA	02	00065	2015-06-10 10:45:00	PDT	9.47		2015-06-10 13:49:03
USGS	11459150	PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA	01	00065	2015-06-10 10:30:00	PDT	1.67		2015-06-10 13:43:03
USGS	11459150	PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA	03	00060	2015-06-10 10:15:00	PDT	190		2015-06-10 13:43:03
USGS	11459150	PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA	05	72137	2015-06-08 13:00:00	PDT	8.6		2015-06-10 11:08:05
USGS	11459500	NOVATO C A NOVATO CA	01	00060	2015-06-10 10:30:00	PDT	2.1		2015-06-10 13:37:03
USGS	11459500	NOVATO C A NOVATO CA	02	00065	2015-06-10 10:30:00	PDT	2.98		2015-06-10 13:37:03
USGS	11460000	CORTE MADERA C A ROSS CA	02	00060	2015-06-10 08:45:00	PDT	0.67		2015-06-10 12:03:04
USGS	11460000	CORTE MADERA C A ROSS CA	05	00065	2015-06-10 08:45:00	PDT	4.29		2015-06-10 12:03:04
USGS	11460090	CORTE MADERA C NR LARKSPUR CA	01	00010	2013-10-01 00:00:00	PST	19.2		2015-06-06 23:06:02
USGS	11460090	CORTE MADERA C NR LARKSPUR CA	02	00095	2013-10-01 00:00:00	PST	43000		2015-06-06 23:06:02
USGS	11460090	CORTE MADERA C NR LARKSPUR CA	03	63680	2013-10-31 08:30:00	PST	15.4		2015-06-06 23:06:02
USGS	11460090	CORTE MADERA C NR LARKSPUR CA	07	00301	2013-10-01 00:00:00	PST	94		2015-06-06 23:06:02
USGS	11460151	REDWOOD C A HWY 1 BRIDGE A MUIR BEACH CA	02	00065	2015-06-10 10:15:00	PDT	0.56		2015-06-10 13:30:03
USGS	11460400	LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA	01	00060	2015-06-10 10:45:00	PDT	13		2015-06-10 13:54:05
USGS	11460400	LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA	02	00065	2015-06-10 10:45:00	PDT	1.72		2015-06-10 13:54:05
USGS	11460600	LAGUNITAS C NR PT REYES STATION CA	01	00060	2015-06-10 10:00:00	PDT	14		2015-06-10 13:05:03
USGS	11460600	LAGUNITAS C NR PT REYES STATION CA	02	00065	2015-06-10 10:00:00	PDT	1.39		2015-06-10 13:05:03
USGS	11460750	WALKER C NR MARSHALL CA	01	00060	2015-06-10 10:15:00	PDT	5.9		2015-06-10 13:21:03
USGS	11460750	WALKER C NR MARSHALL CA	02	00065	2015-06-10 10:15:00	PDT	1.01		2015-06-10 13:21:03
USGS	11461000	RUSSIAN R NR UKIAH CA	02	00060	2015-06-10 10:00:00	PDT	1.9		2015-06-10 13:07:03
USGS	11461000	RUSSIAN R NR UKIAH CA	05	00065	2015-06-10 10:00:00	PDT	3.89		2015-06-10 13:07:03
USGS	11461500	EF RUSSIAN R NR CALPELLA CA	02	00060	2015-06-10 10:15:00	PDT	59		2015-06-10 13:32:04
USGS	11461500	EF RUSSIAN R NR CALPELLA CA	05	00065	2015-06-10 10:15:00	PDT	5.71		2015-06-10 13:32:04
USGS	11462080	RUSSIAN R NR TALMAGE CA	01	00065	2015-06-10 10:30:00	PDT	4.63		2015-06-10 13:34:04
USGS	11462080	RUSSIAN R NR TALMAGE CA	02	00060	2015-06-10 10:30:00	PDT	82		2015-06-10 13:34:04
USGS	11462500	RUSSIAN R NR HOPLAND CA	01	00010	2015-06-10 10:45:00	PDT	17.8		2015-06-10 13:54:05
USGS	11462500	RUSSIAN R NR HOPLAND CA	02	00060	2015-06-10 10:00:00	PDT	80		2015-06-10 13:54:05
USGS	11462500	RUSSIAN R NR HOPLAND CA	03	00065	2015-06-10 10:00:00	PDT	-0.07		2015-06-10 13:54:05
USGS	11462500	RUSSIAN R NR HOPLAND CA	15	00095	2015-06-10 10:45:00	PDT	215		2015-06-10 13:54:05
USGS	11462500	RUSSIAN R NR HOPLAND CA	16	00300	2015-06-10 10:45:00	PDT	8.8		2015-06-10 13:54:05
USGS	11462500	RUSSIAN R NR HOPLAND CA	17	00400	2015-06-10 10:45:00	PDT	7.8		2015-06-10 13:54:05
USGS	11462500	RUSSIAN R NR HOPLAND CA	21	63680	2015-06-10 10:45:00	PDT	2.6		2015-06-10 13:54:05
USGS	11463000	RUSSIAN R NR CLOVERDALE CA	02	00300	2015-06-10 10:00:00	PDT	7.9		2015-06-10 13:17:04
USGS	11463000	RUSSIAN R NR CLOVERDALE CA	03	00010	2015-06-10 10:00:00	PDT	20.9		2015-06-10 13:17:04
USGS	11463000	RUSSIAN R NR CLOVERDALE CA	04	00060	2015-06-10 10:00:00	PDT	85		2015-06-10 13:17:04
USGS	11463000	RUSSIAN R NR CLOVERDALE CA	07	00065	2015-06-10 10:00:00	PDT	2.12		2015-06-10 13:17:04
USGS	11463170	BIG SULPHUR C A G RESORT NR CLOVERDALE CA	01	00060	2015-06-10 10:15:00	PDT	2.4		2015-06-10 13:21:03
USGS	11463170	BIG SULPHUR C A G RESORT NR CLOVERDALE CA	02	00065	2015-06-10 10:15:00	PDT	3.82		2015-06-10 13:21:03
USGS	11463200	BIG SULPHUR C NR CLOVERDALE CA	02	00060	2015-06-10 10:30:00	PDT	3.6		2015-06-10 13:41:03
USGS	11463200	BIG SULPHUR C NR CLOVERDALE CA	05	00065	2015-06-10 10:30:00	PDT	20.03		2015-06-10 13:41:03
USGS	11463500	RUSSIAN R A GEYSERVILLE CA	01	00060	2015-06-10 10:30:00	PDT	87		2015-06-10 13:34:04
USGS	11463500	RUSSIAN R A GEYSERVILLE CA	02	00065	2015-06-10 10:30:00	PDT	24.37		2015-06-10 13:34:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	01	00065	2015-06-10 10:00:00	PDT	4.10		2015-06-10 13:17:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	02	00060	2015-06-10 10:00:00	PDT	88		2015-06-10 13:17:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	03	00010	2015-06-10 10:00:00	PDT	20.6		2015-06-10 13:17:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	04	00300	2015-06-10 10:00:00	PDT	7.4		2015-06-10 13:17:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	05	00095	2015-06-10 10:00:00	PDT	336		2015-06-10 13:17:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	15	00400	2015-06-10 10:00:00	PDT	7.5		2015-06-10 13:17:04
USGS	11463682	RUSSIAN R A JIMTOWN CA	16	63680	2015-06-10 10:00:00	PDT	1.0		2015-06-10 13:17:04
USGS	11463900	MAACAMA C NR KELLOGG CA	01	00060	2015-06-10 10:30:00	PDT	0.64		2015-06-10 13:37:03
USGS	11463900	MAACAMA C NR KELLOGG CA	02	00065	2015-06-10 10:30:00	PDT	4.55		2015-06-10 13:37:03
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	01	00065	2015-06-10 10:15:00	PDT	7.29		2015-06-10 13:32:04
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	02	00060	2015-06-10 10:15:00	PDT	82		2015-06-10 13:32:04
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	03	00010	2015-06-10 10:15:00	PDT	21.8		2015-06-10 13:32:04
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	04	00095	2015-06-10 10:15:00	PDT	338		2015-06-10 13:32:04
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	05	00300	2015-06-10 10:15:00	PDT	6.9		2015-06-10 13:32:04
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	07	00400	2015-06-10 10:15:00	PDT	8.0		2015-06-10 13:32:04
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	11	63680	2015-06-10 07:00:00	PDT	0.1		2015-06-10 13:32:04
USGS	11464000	RUSSIAN R NR HEALDSBURG CA	02	00060	2015-06-10 10:45:00	PDT	83		2015-06-10 14:03:04
USGS	11464000	RUSSIAN R NR HEALDSBURG CA	03	00065	2015-06-10 10:45:00	PDT	1.12		2015-06-10 14:03:04
USGS	11465200	DRY C NR GEYSERVILLE CA	02	00060	2015-06-10 10:00:00	PDT	111		2015-06-10 13:07:03
USGS	11465200	DRY C NR GEYSERVILLE CA	05	00065	2015-06-10 10:00:00	PDT	1.16		2015-06-10 13:07:03
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	01	00065	2015-06-10 10:00:00	PDT	8.19		2015-06-10 13:17:04
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	02	00060	2015-06-10 10:00:00	PDT	93		2015-06-10 13:17:04
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	03	00010	2015-06-10 10:00:00	PDT	13.4		2015-06-10 13:17:04
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	04	00095	2015-06-10 10:00:00	PDT	168		2015-06-10 13:17:04
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	05	00300	2015-06-10 10:00:00	PDT	10		2015-06-10 13:17:04
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	06	00400	2015-06-10 10:00:00	PDT	7.7		2015-06-10 13:17:04
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	07	63680	2015-06-10 10:00:00	PDT	10		2015-06-10 13:17:04
USGS	11465350	DRY C NR MOUTH NR HEALDSBURG CA	01	00060	2015-06-10 10:30:00	PDT	86		2015-06-10 13:43:03
